v1	v2	asso	diss	adja
1622	397865	0.398715291912469	0.548308630283863	0.451691369716137
1622	454154	0.620246130481638	0.435748705975337	0.564251294024663
1622	454155	0.682749918443617	0.398277592613734	0.601722407386266
1622	46503	0.496055852896987	0.501968199741285	0.498031800258715
1622	46506	0.506914731442544	0.496530597525196	0.503469402474804
1622	47678	0.63934311361069	0.424650966317816	0.575349033682184
1622	538949	0.587289849873326	0.454263222221805	0.545736777778195
1622	544645	0.688959745656396	0.394360402641799	0.6056395973582
1622	562	-0.304131241626195	0.807505802340205	0.192494197659795
1622	573	-0.785338798306755	0.944811832670071	0.0551881673299294
1622	674529	0.306269155815052	0.588952818222711	0.411047181777289
1622	747	-0.764645835883181	0.939320455404645	0.0606795445953545
1622	817	0.34672546292	0.57152188806729	0.42847811193271
1622	818	0.903870857173137	0.219236336891108	0.780763663108892
1622	820	0.853944382804116	0.270236578941383	0.729763421058617
1622	821	0.772835938276705	0.337019333068071	0.662980666931928
1622	823	0.862295699263992	0.262396932847936	0.737603067152064
1622	837	0.314289656452169	0.585538360633968	0.414461639366032
1622	853	0.50370769886216	0.49814270100938	0.50185729899062
166486	1747	0.430906375466374	0.533429294533787	0.466570705466213
166486	1796620	-0.314679521536538	0.810764923247342	0.189235076752658
166486	2014541	-0.303941463559517	0.807447045805332	0.192552954194668
166486	2014542	-0.359482432786254	0.824464199582448	0.175535800417552
166486	2025876	0.362277484789211	0.564678012326843	0.435321987673157
166486	208479	0.354969600297653	0.567904217145087	0.432095782854913
166486	2093857	-0.393532835824478	0.834725354779786	0.165274645220214
166486	2162637	-0.476971071092106	0.859351811277578	0.140648188722422
166486	246787	-0.345483743666115	0.820208431944623	0.179791568055377
166486	2528203	0.765562015583643	0.342372592665036	0.657627407334964
166486	2585118	0.315826506678582	0.584881822816122	0.415118177183878
166486	2585119	-0.628195056274874	0.902273532880931	0.0977264671190687
166486	2606626	-0.338057145416447	0.817941668279727	0.182058331720273
166486	2610895	0.346740002343283	0.571515528072824	0.428484471927176
166486	2650157	0.630556093642843	0.429792918948857	0.570207081051143
166486	2685834	0.594424314719571	0.45031971158302	0.54968028841698
166486	2755405	0.370273771517558	0.56112664723859	0.43887335276141
166486	2763056	-0.383969409461524	0.831856180316503	0.168143819683497
166486	2763672	-0.761991094636178	0.938613630477466	0.0613863695225341
166486	28116	0.316687679046413	0.584513610172418	0.415486389827582
166486	28118	0.372178886735934	0.560277214093196	0.439722785906804
166486	28129	-0.426551120334603	0.844556428053982	0.155443571946018
166486	28131	-0.57290631902251	0.886821943521502	0.113178056478498
166486	290053	0.327378776530189	0.579922936031078	0.420077063968922
166486	291644	0.575731855345848	0.460580147560743	0.539419852439257
166486	301301	-0.641979289177773	0.906084788851952	0.0939152111480481
166486	371601	0.533983127145663	0.482709474142748	0.517290525857252
166486	376805	0.685059468033853	0.396825233551337	0.603174766448663
166486	387090	-0.736592783954346	0.931824228047958	0.0681757719520419
166486	454155	0.36100101530421	0.565242861386055	0.434757138613945
166486	47678	-0.381624908501073	0.831151282409247	0.168848717590753
166486	573	-0.326650869455229	0.814447932484094	0.185552067515906
166486	747	-0.366307547190681	0.826531169161418	0.173468830838582
1747	1796620	-0.436296007905903	0.847436135619052	0.152563864380948
1747	1796646	-0.418592610330709	0.842197307740505	0.157802692259495
1747	2108523	-0.622323323537894	0.900645136426632	0.0993548635733678
1747	214856	-0.792699503161726	0.946757493543549	0.053242506456451
1747	2162637	-0.393522925484784	0.834722386630664	0.165277613369336
1747	2364787	-0.41319639123636	0.84059395406949	0.15940604593051
1747	239935	-0.300795332927403	0.806472359392249	0.193527640607751
1747	2528203	0.410436465666776	0.54293808778406	0.45706191221594
1747	2530390	-0.428261548644664	0.845062586038651	0.154937413961349
1747	2530392	-0.739200562466685	0.932523608941534	0.0674763910584663
1747	2576606	0.329532626119236	0.578993684715457	0.421006315284543
